binding_id,kind,translated_text,cn_annotations,review_scope,jp_utf8_sha256,en_utf8_sha256
pm:vm:photonmelodies11.rio.004:601851372:00003008:00016,cvm,【悠阳】「……您这么说我很高兴……<0A>不过，为什么突然这样说？」<01>,[],layout_only,9f1aa9996fd97ce12ceaf38e5467f3f0d9fc6642ed2f3188a97c047f7f756668,43b8a38632e8bd347026f591d213444f872badec24bcf53ca2e76989075ff9a7
pm:vm:photonmelodies11.rio.004:601851372:00003052:00017,cvm,【武】「如果老师换成冥夜，我现在肯定已经在山顶了」<01>,[],layout_only,fed60d972d8ffd050f4f0246ff0f5eaea19c767785a610d609aac9aa992f82d4,90690a7cacfe1b4b801fb98b3d447eb457c0387be4928713b71c6a1f10e770e0
pm:vm:photonmelodies11.rio.004:601851372:00003096:00018,cvm,冥夜虽然说悠阳太慢条斯理，<0A>但要是拜托她来教，我绝对已经被带到山顶了！<01>,[],layout_only,00d5642b132f2df64b4c4d41944f6c6736b3326eb0280f6bf4b809694ad29dde,b0da65727471b90ced7c5adb9554fc65459d52e6d46b5aa8df4a93d4908e0d7b
pm:vm:photonmelodies11.rio.004:601851372:00003140:00019,cvm,无论如何，那样做也……太鲁莽了。<01>,[],layout_only,55ae09eda62d80b222ae981c1ba922b5d1b2a23579a6f359fd3ce1773b8498ae,a79fa564f09650b7afd574ce76cba11d2c8603570b9117aa2b4bde3d983656ea
pm:vm:photonmelodies11.rio.004:601851372:00003464:00020,cvm,【悠阳】「讨厌啦，武先生……<0A>凡事都有个先后顺序。我不会做那么乱来的事」<01>,[],layout_only,26b20ed758b55511d621ab23fc4dc5e70af94d13ca2df149d96e71cbdc3326d7,dc94c9219dee58dfaa535306a99d615bc5e2cdab48a04117673fc44462ca6442
pm:vm:photonmelodies11.rio.004:601851372:00003508:00021,cvm,【武】「对吧～？」<01>,[],layout_only,f06551b4f6caef7ee7ddcf1f2d0801807c9c73411f0fc49cbe8516e049e5330b,8fca6c7c2f44a799dc8e80d61592c46748aff3073e3dba65177b6ba331b79aa5
pm:vm:photonmelodies11.rio.004:601851372:00003584:00022,cvm,【武】「幸好我拜托悠阳来当老师……」<01>,[],layout_only,c5c5b6cb0976128ee91f18144bd52c328c29b77f4eb30630ab944e21d4800cbc,1db0727dcfcf626eae6c10b356e074aab3ca843eb3ead758598f5030ff4a9227
pm:vm:photonmelodies11.rio.004:601851372:00003816:00023,cvm,【悠阳】「……您这么说我很高兴……<0A>不过，为什么突然这样说？」<01>,[],layout_only,9f1aa9996fd97ce12ceaf38e5467f3f0d9fc6642ed2f3188a97c047f7f756668,43b8a38632e8bd347026f591d213444f872badec24bcf53ca2e76989075ff9a7
pm:vm:photonmelodies11.rio.004:601851372:00003860:00024,cvm,【武】「你叫我做好觉悟，<0A>我还以为会突然被带到山顶……不过你不可能做那种事嘛」<01>,[],layout_only,532b44397d4e56710249e455be0fbbfe2ad9fa56a083f984d6fab7cb634f3381,5666583ab44dc603650f8389745a6a365b0c725f10057b3abdc029094c1221fe
pm:vm:photonmelodies11.rio.004:601851372:00003904:00025,cvm,换成冥夜就不好说了。<01>,[],layout_only,fb04ca16732f67cb3bbbec4b4f6cc46f7ea761266784db9aedf628750ca6e1fd,81ea0de10ed9445ff0c77a665f8277600c4b6a1d774b58254878c48afa680477
pm:vm:photonmelodies11.rio.004:601851372:00004212:00026,cvm,【悠阳】「当然不会。凡事都有先后顺序，<0A>直接那么做实在太乱来了」<01>,[],layout_only,ecbade92b9e24614b3fe66c51fd94f9a2b47b2a93523446c164f91421ddad65c,32e8b54b455440757b0d676cf3c7430482fa6b97fb6013fec6f51b12562d86ba
pm:vm:photonmelodies11.rio.004:601851372:00004256:00027,cvm,【武】「嗯嗯」<01>,[],layout_only,5fcb2522a72369f37a30c221a7398552bd9a82a37ca9e2eb2abddfd8174e8a38,12a1cb15be1d96d5e2d6ec6160ef27fa00e3ba85aa398ede445ad2d6058e0f27
pm:vm:photonmelodies11.rio.004:601851372:00004616:00028,cvm,【悠阳】「无论如何，我们马上开始特训吧」<01>,[],layout_only,0a9c1c88db6fadec09f6dff4bf054d9170c4f5dd160025cdabf8de2d310fee7f,0aec2bd33c41f13e5d6dbd3df8d8bcd986004b3e8d87b4b856fc1d3653ab37d8
pm:vm:photonmelodies11.rio.004:601851372:00004660:00029,cvm,【武】「哦，明白！」<01>,[],layout_only,6cc9337f0ca015d2bd825f5886d9b1af6c431da7851b816b4b9b049e6fb03b98,4e967d01df039d462e104ce1738822b04972b31384a4ab2ef970b995bb1e5d62
pm:vm:photonmelodies11.rio.004:601851372:00004716:00030,cvm,【悠阳】「那么，首先复习昨天的内容。<0A>请您自由滑一遍。我会从后面跟上」<01>,[],layout_only,fc5991ed482203a195bf20102a04389b5509a27217933ac99f0cf28e128c0b2f,4aeb04d0f3d8d170c1603c8267a343c0426a25974bba79dc9207d2b5812b2d55
pm:vm:photonmelodies11.rio.004:601851372:00004760:00031,cvm,【武】「好——！看我的吧！！」<01>,[],layout_only,5cdd01acd8c7e96ba25e05b9d253623b13d8f18e1171c4cd6941accd3743ad15,5a1ce1891edebe794ca2386e763da8048fff3313db071ddec4b8c4fc6fe34b2d
pm:vm:photonmelodies11.rio.004:601851372:00005356:00032,cvm,摔了三次吗……。不过，和刚开始相比已经好得多了。<01>,[],layout_only,ba756d43989d744677d404e755cec553e1ec0df90bb93103e30aec2bd13bb829,db4083468935a1864ba997109e6b557e64e09a300fa4c481bed1c318510a26e3
pm:vm:photonmelodies11.rio.004:601851372:00005412:00033,cvm,【悠阳】「武先生，刚才滑得相当漂亮」<01>,[],layout_only,2a89dbc668127e47f46054709d01aa457cb4df8ec50201dcc053138f8fc85894,09d2a3ce747cd275a0caa0c6a942b2957bdf5387d295c645d4526ffea9d42047
pm:vm:photonmelodies11.rio.004:601851372:00005456:00034,cvm,【武】「是吗？悠阳实在太厉害，我完全感觉不出来……」<01>,[],layout_only,e1964f8948203575e6a431cf7a652ba1f39bc1948533dfc08ad41e8149d33fca,de8102158ad818732e278dafec9e3d8ba99ed316ada0ad42377492aa346a71c1
pm:vm:photonmelodies11.rio.004:601851372:00005688:00035,cvm,【悠阳】「呵呵，武先生的话，一定很快就能超过我了」<01>,[],layout_only,dd1547f1365d6bcde98f6137efac4b1d20a521b82f8b4793799778580cf00d52,814b4b78ec593b71cbdab1575d4374390b6b1f56e22b0bee03b00abd5a6082a3
pm:vm:photonmelodies11.rio.004:601851372:00005732:00036,cvm,很快，吗……。哼……只要能让纯夏跪伏在地，<0A>我无论如何都要做到。<01>,[],layout_only,60effbd7080f650cc544d542483f5883fb5626f104f1dc225300433fb5cf430f,5c03dbd24a0fbee2e4017ac1c96af2c5f67ea728482e83dc3ff7344951b7ca93
pm:vm:photonmelodies11.rio.004:601851372:00005964:00037,cvm,【悠阳】「那么武先生，接下来换一条雪道吧」<01>,[],layout_only,d894778e4e3f34692ca7ec1f2926b77176c97f469117f59e935d0b0e90982984,9485626bbfd72e5ad5a27e02c197d27577768bfd20108a46dc788e77f35eabc0
pm:vm:photonmelodies11.rio.004:601851372:00006008:00038,cvm,【武】「咦？可是……我才滑了一遍啊？」<01>,[],layout_only,17899ab02dbd0b45a580e29e1283d8f1b02b20ded5d34be37a3bf9c59fbbc1c0,7c998cc71efd418c10c15dc2b2396a6979b2553262eba7e15916bd966f237078
pm:vm:photonmelodies11.rio.004:601851372:00006064:00039,cvm,【悠阳】「作为昨天课程的复习，这已经足够了。<0A>今天的正式训练从这里才开始」<01>,[],layout_only,c916e0ac4532588b9f55f3ad7ee387460d0d5c2e86fb6751aa2e1075634c8b32,7b5746300df7b5db468458d922e0cb53f89e08b7683a041428dcb1b5148ff75b
pm:vm:photonmelodies11.rio.004:601851372:00006108:00040,cvm,【武】「这样啊……也是，你说得对」<01>,[],layout_only,0006dbbde45102a9c21078d20bc731ad453fb7e9efbbd6bd2b6524cd81c0e538,0f433163d5be6ba2a8979ffc9e5b5a2c8382380378e57ef093d6d7892e74369a
pm:vm:photonmelodies11.rio.004:601851372:00006152:00041,cvm,一直重复昨天的内容也没有意义。<01>,[],layout_only,1c9b4e61688e81f3683efb00e6c4c7ab260c885b0b8a542d1f4179689b060ac6,66f3f9d7e25351e29ed24d42f4800bc062c80b0ad9a3a2976ec94c4c19abf661
pm:vm:photonmelodies11.rio.004:601851372:00006196:00042,cvm,【武】「所以呢？说要换雪道，我们要去哪里？」<01>,[],layout_only,49aa87f9027221f0861cf346255eff72bc1c8b0a01f8be09a1600b7af79f7d7b,894f827e612cf54e3c15694ceb0e2d60e56026700015bc334ac138df0484af63
pm:vm:photonmelodies11.rio.004:601851372:00006428:00043,cvm,【悠阳】「当然是能最大限度发挥武先生能力的地方……<0A>一切都请交给我」<01>,[],layout_only,ea68f31d86afa4ea65d76bf5587d7f18ac6460dc58bd5a8f201365038ad79c3d,7125b3783f299b49fc026724b480f64dc799c3438bd0a2043e042a4599dcb219
pm:vm:photonmelodies11.rio.004:601851372:00006472:00044,cvm,【武】「我当然都交给你了……最大限度发挥能力？」<01>,[],layout_only,33425f94985d65be57681561c1eda69a352cef2f4c4d8d2eda242f8c28f2cb01,f3ad92f4dc332cb40a74c3f15ae6a67ee470ca6dd83d7beb38b4be3eab6fd8a6
pm:vm:photonmelodies11.rio.004:601851372:00006780:00045,cvm,【悠阳】「是的，昨晚我为了让武先生能够战胜鉴小姐，<0A>思考了各种办法……」<01>,[],layout_only,ada37842ff8653a6e3aff3d8e085c61b22f22584a5627ca2b2fcdfcce4d95959,e5050fa71c7a6c5cd3c845c75df6d6f24cd43618cc49291f151f01b85f045e4e
pm:vm:photonmelodies11.rio.004:601851372:00006824:00046,cvm,【武】「咦？抱歉，原来你还替我做了这么多……」<01>,[],layout_only,dd053058ab97000daf28b4f00368db3f4b251a8bc3fe9e489994d83d864dde0e,247203cac14f4c1937b7ce4725817022bbe956615560349ec2f38a43a98ab651
pm:vm:photonmelodies11.rio.004:601851372:00007040:00047,cvm,【悠阳】「我只是做了理所当然的事，<0A>您不必道谢。而且我已经得出了一个结论」<01>,[],layout_only,5e7822e94ba7560bafcf5b771b4846f8fad049477a944d18521d3a51bbd82a4a,3051bac1444b7e8a58329a88e55235fa86dd9b3d805f5530e45fbc7f68540a09
pm:vm:photonmelodies11.rio.004:601851372:00007084:00048,cvm,【武】「哦哦！」<01>,[],layout_only,74377da8e3c964604338437319d7d1151a6b8ca076bd98836105d92bbe7de75f,8ea38d5b7bc2910239458c73b181c2701c2196a578a0fdf74e742a84b758d1cf
pm:vm:photonmelodies11.rio.004:601851372:00007300:00049,cvm,【悠阳】「只要实践这个想法，<0A>武先生的技术一定会突飞猛进！」<01>,[],layout_only,192417379710ad2c8e12d225a982b57b1b2991120dff20749cd38b0894119b0c,33939394eec96e109602c6a8f06663bed1a534861fd0298c6b748ef04c56fd4a
pm:vm:photonmelodies11.rio.004:601851372:00007480:00050,cvm,【武】「哦哦哦哦～～～！！」<01>,[],layout_only,c88f3a3c932368e3c13263f905b70424dde99cf6f109b9b988e71da24c338ac9,88dcff7e31decc66d9c2b8b448d8ad235f4478135c9586472796103ef2274a72
pm:vm:photonmelodies11.rio.004:601851372:00007536:00051,cvm,【悠阳】「来吧，我们出发，武先生！<0A>为了武先生光明的未来！！」<01>,[],layout_only,b53c745ca4080d7801ff34139f3d70e412aeca450361a5d31698ddf250253de6,ed8e9ad8b7d4e35487f43bee443a1c13a65762e7fd86dca7b74ed17fc9cd518f
pm:vm:photonmelodies11.rio.004:601851372:00007580:00052,cvm,【武】「去去去！！哪里我都去～～！！」<01>,[],layout_only,454e20e80720b95e9664f09e971f8a2102fa148951c4632f0e302a0c5df73f75,d3c6b59f9bf98ede5809eae47f7af1ca40ad2aeb1bdc279fe22165b6df088faa
pm:vm:photonmelodies11.rio.004:601851372:00008188:00053,cvm,【武】「…………」<01>,[],layout_only,770975bc8d76964cd0683d1a3ba2ec947971272f34819d29aa5c66d3964a88d7,6a17c608647a040376434d02fd50f1e4124a141fe417bdc98ba4d3f27bdee35c
pm:vm:photonmelodies11.rio.004:601851372:00008676:00054,cvm,…………咦？<01>,[],layout_only,81d215cf36d2114cb82061fc9d1431fd0782a8bd16967b3620b51fe259d14d15,23dcb4f740d4bcf960fddf9de41d9716e712fe8f35cc7bf89bb2f3007c84a726
pm:vm:photonmelodies11.rio.004:601851372:00008924:00055,cvm,【悠阳】「武先生！请看，这片雄伟壮丽的景色！」<01>,[],layout_only,6534b7a54c9ed595ea6d30db40774d3fcb77c54a92ce29aada77bd04abfdf1cd,4b96459f0ac0087d399d8dd74590a18e61c649994f6a6c8af97e9c47c58e66d9
pm:vm:photonmelodies11.rio.004:601851372:00008968:00056,cvm,【武】「…………」<01>,[],layout_only,770975bc8d76964cd0683d1a3ba2ec947971272f34819d29aa5c66d3964a88d7,6a17c608647a040376434d02fd50f1e4124a141fe417bdc98ba4d3f27bdee35c
pm:vm:photonmelodies11.rio.004:601851372:00009200:00057,cvm,【悠阳】「武先生？您怎么了？」<01>,[],layout_only,2547d77587c14c4db17a446827033489e3422c5d080da6885b8046e22ac3b94b,90f4fa8c0a797c0997c6d87f9f6419df4b471cc4c6310f10a2fc9ed142d0b224
pm:vm:photonmelodies11.rio.004:601851372:00009244:00058,cvm,【武】「这里……是哪里？」<01>,[],layout_only,7a7d592e855eb4a3b0b884b1b15c2163410174a87bd2e584141dedba07d4a4bf,8c23118471b79eccf57e851c26c64bdc73739254d3fb2909798c552218d160b7
pm:vm:photonmelodies11.rio.004:601851372:00009532:00059,cvm,【悠阳】「讨厌啦，武先生。<0A>刚才我们不是一起坐了吊厢吗？这里是滑雪场的山顶」<01>,[],layout_only,765e6aad94489316a3f48fcd362041a66ed40313baa46c47e3d2b1004a4814fc,14d76438f03e3141a97a365a90da85e907f45cfd15f9befbc391d85d4dbe5e0f
pm:vm:photonmelodies11.rio.004:601851372:00009576:00060,cvm,【武】「…………」<01>,[],layout_only,770975bc8d76964cd0683d1a3ba2ec947971272f34819d29aa5c66d3964a88d7,6a17c608647a040376434d02fd50f1e4124a141fe417bdc98ba4d3f27bdee35c
pm:vm:photonmelodies11.rio.004:601851372:00009620:00061,cvm,那里立着一块牌子……。<01>,[],layout_only,d9d568c1317826af72247d723a5019206d4982202f49997fa693c09b76079fee,f633c96ca63a3d3d4f0714c0e952ce73f74f98985b7d545e48b7142c727ea193
pm:vm:photonmelodies11.rio.004:601851372:00009844:00062,cvm,『超高级雪道 最大坡度35°』<01>,[],layout_only,4d8d7b0cf2b28fb7196cba8c5b9c26ec50e2e370a95e3f71fc53426aa9bccd95,3c02c2d13a2f10b51a74c5c23522d760b1c306fd099263ccf8fe9305064b9d82
pm:vm:photonmelodies11.rio.004:601851372:00009888:00063,cvm,……为什么？为什么会变成这样？<01>,[],layout_only,b66c28172fd6c91af043aab0d76aa2d815316efc01e55a5b8bf1b720b2d336ab,2c61d3a9d31e2529a964006c2be264221b2350bb54c301d0f1ef561741c83541
pm:vm:photonmelodies11.rio.004:601851372:00009932:00064,cvm,【武】「那个……我有点不舒服……」<01>,[],layout_only,545cfcdb68f5b50b1c820171d5aac108c9a27d2b40f529fa44fcfefb06ab4d65,7de67b804fb156d4b9dfcdbc5a87e45dc47f5751e3afc2de3c772147c5e3be5b
pm:vm:photonmelodies11.rio.004:601851372:00009976:00065,cvm,现在正是拔出传家宝刀的时候……<0A>不，我非拔不可，不拔我就死定了！！<01>,[],layout_only,9811ef594e21a0e6208e260be0bad88003fb7ec5a05c8da563ead9b64a452215,61c728831ed330ba92eeced32c21311aecdb21bdb370afee19f40e2b4501c12b
pm:vm:photonmelodies11.rio.004:601851372:00010208:00066,cvm,【悠阳】「不舒服？什么地方不舒服？」<01>,[],layout_only,d543396a9147ca0022b1201a81b7a2e09fe6037b05e35abd34f45930720a4641,c63791d4a35f9cd9fdbf1887ca84ac3579ad825c50ffeac00dbe69830aa55ca9
pm:vm:photonmelodies11.rio.004:601851372:00010252:00067,cvm,【武】「这个嘛…………」<01>,[],layout_only,bc6698dda2873f595a0753f325349eb34dba70bc69e16a260859f52303912cb2,5d3043c2e8a06cb2a9bf53f694924d8e7d7d3713abe6192eecf88cad918f8e35
pm:vm:photonmelodies11.rio.004:601851372:00010324:00068,cvm,——白银流话术！！<01>,[],layout_only,bc3441b2a51b9a6b48060c6624fbc696f48b0ada0200490a7645c7c68aaa56b6,ef37a66dc92b456ab5f4e018c58205cc1935510dbda993f6e979e972c17926ec
pm:vm:photonmelodies11.rio.004:601851372:00010368:00069,cvm,昨天在温泉被夕呼老师硬灌了酒，<0A>所以今天从早上起就觉得头有点痛，这大概就是所谓的宿醉——<01>,[],layout_only,f401c1a330c44babab68dcc3cee719c553d74a84b12cf408d3b28a221c28f8d7,cd6c9a60331ed1cf31aaebb702abd3af5c61a6b63aa07ed3c9255f3bbc9344f5
pm:vm:photonmelodies11.rio.004:601851372:00010412:00070,cvm,这里的关键在于「从早上开始就隐隐作痛」这一点，<0A>这样一来，面对「您刚才不是还很精神吗」的质问，<0A>我就能用「刚才还勉强忍得住啊，哈哈哈」之类的回答蒙混过去——<01>,[],layout_only,12a47f4d9b19ce18e91eeed8aacf6ce51444bd592d9a483742d469539f99301b,a8fa7de22bbfaa7355aec1499e7d51ee840ccef9460736cab89a14cb8bbfeca9
pm:vm:photonmelodies11.rio.004:601851372:00010744:00071,cvm,【悠阳】「我想应该不至于，不过武先生……<0A>您该不会打算说什么宿疾突然发作，讲出那种过时的借口吧？」<01>,[],layout_only,38287f9f61fda6b3cd60d688d7161d2f266677ec77b388f8aa442e4441b536f9,57688fb8f8f5906f57339590418f1c85534a4b058065d94bf8bc7f1049d52705
pm:vm:photonmelodies11.rio.004:601851372:00010788:00072,cvm,【武】「哈哈……哈哈哈……你、你在说什么啊，<0A>悠阳同学！可别说这种傻话——哈哈哈！」<01>,[],layout_only,79b7ef3b1b7f16bd2c22c4da8bbcb83438b1deddbc1da3efd60fdd2c92651599,858c065da93bf44e32c8dc26dcf4918f0ab7a3f9773fed65131be26fc6e7f438
pm:vm:photonmelodies11.rio.004:601851372:00010832:00073,cvm,——瞬间溃败！！<01>,[],layout_only,2fd91156b5fdfe41577639dc267d1ee5224e617a52b01dfa65a4f5784146560e,503745a250eccf8be77cd05937940daed62a5e7755a44941a726dc02886a3119
pm:vm:photonmelodies11.rio.004:601851372:00011048:00074,cvm,【悠阳】「呵呵呵……不愧是武先生。<0A>是我小看您了……那么，您说的不舒服究竟是……？」<01>,[],layout_only,2c29f8bf859683e25ad0145f91bfda35522def552cd749e1085e382b994ddeba,3eb78e32a93008423c5dfc478195749d5af0c3e8e9675f7136850820caf53700
pm:vm:photonmelodies11.rio.004:601851372:00011252:00075,cvm,【武】「咦？哎、哎呀真是的……<0A>我说的『不对劲』，当然是滑雪板的金具不对劲啊！」<01>,[],layout_only,1e37229c7b34a9ebd513d2f4f02144c266cff485aae73cc830bafa3fb36b7fb1,672ca321f763bf7629ca4c6ca093649c23f9c40c42cdcdfa4e284e16e73abf47
pm:vm:photonmelodies11.rio.004:601851372:00011468:00076,cvm,【悠阳】「是固定器的状况吗？那么由我替您检查……」<01>,[],layout_only,7338e28a8def762032410648dbd753ea02b8253dec7d330b226911e854465cd2,59741f75518b7b508de76cc0fec4b6138d383d513ad7428567d8ee5267087b23
pm:vm:photonmelodies11.rio.004:601851372:00011512:00077,cvm,【武】「不、不用了，已经没问题了！<0A>传家宝刀不是拿来拔的，而是拿来供着的！我奶奶说过！！」<01>,[],layout_only,41a2fbc175273f9c1e0e3588d90eb43e0e4573e89df4010a27ddf3c1ba596d71,63183213c201c51cda65c2d20477f6cabbf27c9848c0da035e3bc8fcf2f96396
pm:vm:photonmelodies11.rio.004:601851372:00011728:00078,cvm,【悠阳】「……那个，您究竟在说什么？」<01>,[],layout_only,5ab2b58239be9a06bb86733ab410965e2f2110c96f9471d3c6c01f615b0e0630,731acf0e17787c17dac3c1b16f8380dae457b8123862dde837d1b4104da06675
pm:vm:photonmelodies11.rio.004:601851372:00011772:00079,cvm,【武】「啊，没什么……<0A>总之什么事都没有！所有问题都解决了！！」<01>,[],layout_only,2b53d812637c56efbefc5719ccebd1c9e06d19293feac6c65202ea855ca7f075,f31856a03aa38b0d91368329848c6f405dda9137354a3eb879f411b8d5bac549
pm:vm:photonmelodies11.rio.004:601851372:00011816:00080,cvm,……代价是我会死。<01>,[],layout_only,b4a0009f4faefb28e4c52eededebfc868d1902fc8f3686c3666c55d532f633d4,f586fae5b0954df64a141b81311005934883f3319f9e901bfcebc11d64fa34a4
pm:vm:photonmelodies11.rio.004:601851372:00012032:00081,cvm,【悠阳】「这样啊，那么我们出发吧？」<01>,[],layout_only,72d1f59cecfdc6de5e87995ca061fdf143a568688e8e46d1c7717cdeec8e3c0b,fe3aa9a572c06d25f0933d246640273d15be201cef7d17d79e51326c36f2f18a
pm:vm:photonmelodies11.rio.004:601851372:00012448:00082,cvm,【武】「那、那个……」<01>,[],layout_only,bb6cfe48e927401a4520717c5f716c492f931d966f420dd1e7533c0eda3519cc,8f07274881efbb6f3a2442f04e8aa991817bfe67dac9fa4a668ac34a659aa5a1
pm:vm:photonmelodies11.rio.004:601851372:00012680:00083,cvm,【悠阳】「是，有什么事？」<01>,[],layout_only,36327fa8bcfcd0ee76560c0cd01da7538c9bd4709c37c576b8f60b6530a390d1,52571a89a37ab7bd04fce8996a6337056d1ad3eb0f4f557adca7ad9f9aedd96b
pm:vm:photonmelodies11.rio.004:601851372:00012724:00084,cvm,【武】「——等等悠阳！先别摆出那么吓人的气势！！」<01>,[],layout_only,d8b1bcafc584b202b11093f26177d8c6a7b23a13aff16038fea6dba9456470c8,610edb7f7d51e989934ef06a24037b4b7120bdc841117a243a2b312f42070428
pm:vm:photonmelodies11.rio.004:601851372:00012956:00085,cvm,【悠阳】「哎呀……」<01>,[],layout_only,37a6bdfd5d8e68a43cb75c3b679ff45411943baf8c09f88ee9a7dce8675d66b5,c3951b8fb821a03ebef3cea0f3a9646249454c3b09de939557510c97e35d888d
pm:vm:photonmelodies11.rio.004:601851372:00013176:00086,cvm,【武】「提问！！你不是说不可能突然把我带到山顶吗？」<01>,[],layout_only,f9cf8a296161be2facb4daeb160f742ea4138678c2b4ba0460a0589282ba27fb,f79785954f701f25e6836775137ab66d1259b42a5385a6ec008cc98eb5ef2ac7
pm:vm:photonmelodies11.rio.004:601851372:00013408:00087,cvm,【悠阳】「咦？」<01>,[],layout_only,b62c343f0ce414c78a589d306285d5c1e500fae6c6f3f494ee1944f8af99d880,2fd92ccb20cefe30348ba3e9bad71a2fcf789dfc885047e147b32da236c469de
pm:vm:photonmelodies11.rio.004:601851372:00013452:00088,cvm,【武】「不不不！！凡事都有顺序……这可是你自己说的！！」<01>,[],layout_only,d7150c9b4abd530640ae0d68c44b61374ff26815312b5042d0fe1537eeaecfc5,923593b1f3dd6f820ff0ca458fdd3b7b603fdde18f6c309a89400ee4eb7c8e0c
